Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Unnamed: 16_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
Marcelo Grohe,br BRA,GK,27.0,34.9,0,,,,,,,,,0,0,Matches
Dudu,br BRA,"FW,MF",22.0,31.8,3,,,,,,,,,0,0,Matches
Pará,br BRA,"DF,MF",27.0,32.0,0,,,,,,,,,0,0,Matches
Ramiro Benetti,br BRA,"DF,MF",20.0,30.5,2,,,,,,,,,0,0,Matches
Hernán Barcos,ar ARG,FW,29.0,30.3,14,,,,,,,,,2,2,Matches
Zé Roberto,br BRA,"DF,MF",39.0,25.2,0,,,,,,,,,0,0,Matches
Rhodolfo,br BRA,DF,27.0,23.7,0,,,,,,,,,0,0,Matches
Pedro Geromel,br BRA,DF,28.0,23.3,0,,,,,,,,,0,0,Matches
Luan Vieira,br BRA,"FW,MF",20.0,20.4,4,,,,,,,,,1,1,Matches
Fellipe Bastos,br BRA,MF,23.0,17.8,0,,,,,,,,,0,0,Matches
Cristian Riveros,py PAR,MF,31.0,16.2,2,,,,,,,,,0,0,Matches
Bressan,br BRA,DF,21.0,14.6,0,,,,,,,,,0,0,Matches
Walace,br BRA,MF,18.0,13.5,0,,,,,,,,,0,0,Matches
Alan Ruiz,ar ARG,"FW,MF",20.0,11.9,4,,,,,,,,,0,0,Matches
Werley,br BRA,DF,25.0,12.1,0,,,,,,,,,0,0,Matches
Giuliano de Paula,br BRA,"FW,MF",23.0,11.3,1,,,,,,,,,0,0,Matches
Matheus Biteco,br BRA,MF,18.0,10.1,0,,,,,,,,,0,0,Matches
Rodriguinho Marinho,br BRA,"FW,MF",25.0,7.5,2,,,,,,,,,0,0,Matches
Breno Lorran,br BRA,DF,18.0,7.5,0,,,,,,,,,0,0,Matches
Edinho Campos,br BRA,MF,31.0,7.7,0,,,,,,,,,0,0,Matches
Lucas Coelho,br BRA,FW,19.0,7.0,2,,,,,,,,,0,0,Matches
Matías Rodríguez,ar ARG,"DF,MF",27.0,6.1,0,,,,,,,,,0,0,Matches
Saimon Tormen,br BRA,DF,22.0,4.3,0,,,,,,,,,0,0,Matches
Fernandinho,br BRA,"FW,MF",28.0,4.8,0,,,,,,,,,0,0,Matches
Tiago Machowski,br BRA,GK,20.0,2.1,0,,,,,,,,,0,0,Matches
Wendell,br BRA,DF,20.0,2.0,0,,,,,,,,,0,0,Matches
Erik Nascimento,br BRA,"FW,MF",18.0,1.0,0,,,,,,,,,0,0,Matches
Gustavo Busatto,br BRA,GK,23.0,1.0,0,,,,,,,,,0,0,Matches
Moisés Dallazen,br BRA,"DF,MF",23.0,1.0,0,,,,,,,,,0,0,Matches
Marquinhos Pedroso,br BRA,DF,20.0,1.0,0,,,,,,,,,0,0,Matches
Ronan,br BRA,FW,18.0,0.8,0,,,,,,,,,0,0,Matches
Everton Soares,br BRA,"FW,MF",17.0,1.6,0,,,,,,,,,0,0,Matches
Maxi Rodríguez,uy URU,"FW,MF",23.0,0.8,1,,,,,,,,,0,0,Matches
Kléber,br BRA,FW,30.0,0.5,0,,,,,,,,,0,0,Matches
Nicolas Careca,br BRA,FW,16.0,0.3,0,,,,,,,,,0,0,Matches
Léo Gago,br BRA,MF,30.0,0.3,0,,,,,,,,,0,0,Matches
Jean Deretti,br BRA,MF,20.0,0.1,0,,,,,,,,,0,0,Matches
Rafael Thyere,br BRA,DF,20.0,0.0,0,,,,,,,,,0,0,Matches
Squad Total,,,25.6,38.0,35,,,,,,,,,3,3,
Opponent Total,,,26.4,38.0,24,,,,,,,,,1,1,
