Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Unnamed: 16_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
Fábio,br BRA,GK,33.0,36.0,0,,,,,,,,,0,0,Matches
Everton Ribeiro,br BRA,"FW,MF",24.0,28.7,6,,,,,,,,,1,1,Matches
Egídio Pereira Júnior,br BRA,DF,27.0,28.3,1,,,,,,,,,0,0,Matches
Léo,br BRA,DF,26.0,29.0,2,,,,,,,,,0,0,Matches
Marcelo Martins Moreno,bo BOL,FW,26.0,27.8,15,,,,,,,,,1,1,Matches
Henrique Pacheco Lima,br BRA,MF,28.0,26.1,0,,,,,,,,,0,0,Matches
Mayke,br BRA,"DF,MF",21.0,26.4,0,,,,,,,,,0,0,Matches
Ricardo Goulart,br BRA,"FW,MF",22.0,24.7,15,,,,,,,,,0,0,Matches
Lucas Silva,br BRA,MF,20.0,22.3,1,,,,,,,,,1,1,Matches
Dedé,br BRA,DF,25.0,20.5,2,,,,,,,,,0,0,Matches
Nílton,br BRA,MF,26.0,18.3,3,,,,,,,,,0,0,Matches
Marquinhos,br BRA,"DF,FW",24.0,12.9,4,,,,,,,,,0,0,Matches
Willian,br BRA,"FW,MF",27.0,16.2,2,,,,,,,,,0,1,Matches
Ceará,br BRA,DF,33.0,13.9,0,,,,,,,,,0,0,Matches
Manoel,br BRA,DF,23.0,12.5,1,,,,,,,,,0,0,Matches
Bruno Rodrigo,br BRA,DF,28.0,11.0,0,,,,,,,,,0,0,Matches
Alisson,br BRA,"FW,MF",20.0,8.3,3,,,,,,,,,0,0,Matches
Marlone,br BRA,MF,21.0,7.2,0,,,,,,,,,0,0,Matches
Júlio Baptista,br BRA,"FW,MF",32.0,6.3,4,,,,,,,,,1,1,Matches
Miguel Samudio,py PAR,DF,27.0,5.6,0,,,,,,,,,0,0,Matches
Willian Farias,br BRA,MF,24.0,7.1,0,,,,,,,,,0,0,Matches
Humberlito Borges,br BRA,FW,33.0,5.3,2,,,,,,,,,0,0,Matches
Dagoberto,br BRA,"FW,MF",30.0,7.0,3,,,,,,,,,0,0,Matches
Wallace,br BRA,DF,19.0,3.0,0,,,,,,,,,0,0,Matches
Souza,br BRA,"DF,MF",25.0,3.0,1,,,,,,,,,1,1,Matches
Tinga,br BRA,MF,36.0,2.6,0,,,,,,,,,0,0,Matches
Luan,br BRA,"FW,MF",25.0,2.0,0,,,,,,,,,0,0,Matches
Eurico,br BRA,MF,19.0,1.0,0,,,,,,,,,0,0,Matches
Elisson,br BRA,GK,26.0,1.0,0,,,,,,,,,0,0,Matches
Rafael Pires,br BRA,GK,24.0,1.0,0,,,,,,,,,0,0,Matches
Neílton,br BRA,"FW,MF",19.0,0.8,0,,,,,,,,,0,0,Matches
Bruno Ramires,br BRA,"DF,MF",19.0,0.6,0,,,,,,,,,0,0,Matches
Judivan,br BRA,"FW,MF",18.0,0.6,0,,,,,,,,,0,0,Matches
Breno Lopes,br BRA,DF,23.0,0.3,0,,,,,,,,,0,0,Matches
Élber,br BRA,"FW,MF",21.0,0.3,0,,,,,,,,,0,0,Matches
Hugo Ragelli,br BRA,FW,18.0,0.2,1,,,,,,,,,0,0,Matches
Alejandro Martinuccio,ar ARG,"FW,MF",26.0,0.2,0,,,,,,,,,0,0,Matches
Squad Total,,,26.4,38.0,66,,,,,,,,,5,6,
Opponent Total,,,26.7,38.0,36,,,,,,,,,3,4,
