Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Unnamed: 17_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
Ernando,br BRA,DF,26.0,29.6,1,0,0,,,,,,,,,0,Matches
William,br BRA,"DF,MF",19.0,28.6,8,0,0,,,,,,,,,0,Matches
Rodrigo Dourado,br BRA,MF,20.0,28.6,5,0,0,,,,,,,,,0,Matches
Alisson,br BRA,GK,22.0,25.2,3,0,0,,,,,,,,,0,Matches
Paulão,br BRA,DF,28.0,23.5,3,0,0,,,,,,,,,1,Matches
Anderson,br BRA,MF,26.0,21.7,4,1,0,,,,,,,,,0,Matches
Valdívia,br BRA,MF,20.0,21.1,1,0,0,,,,,,,,,0,Matches
Nílton,br BRA,MF,27.0,20.4,4,1,0,,,,,,,,,0,Matches
Vitinho,br BRA,"FW,MF",21.0,20.0,9,0,0,,,,,,,,,0,Matches
Lisandro López,ar ARG,"FW,MF",31.0,19.4,6,1,1,,,,,,,,,0,Matches
Alex,br BRA,MF,32.0,17.7,4,0,0,,,,,,,,,0,Matches
Réver,br BRA,DF,30.0,14.5,3,0,0,,,,,,,,,1,Matches
Nicolás Freitas,uy URU,MF,27.0,12.9,4,0,0,,,,,,,,,0,Matches
Muriel Becker,br BRA,GK,27.0,12.8,1,0,0,,,,,,,,,0,Matches
Andrés D'Alessandro,ar ARG,"FW,MF",33.0,12.1,6,0,0,,,,,,,,,0,Matches
Geferson,br BRA,"DF,MF",20.0,10.8,5,0,0,,,,,,,,,0,Matches
Eduardo Sasha,br BRA,"FW,MF",22.0,10.9,4,0,0,,,,,,,,,0,Matches
Wellington Martins,br BRA,MF,24.0,10.0,5,0,0,,,,,,,,,0,Matches
Juan,br BRA,DF,35.0,9.2,4,1,1,,,,,,,,,0,Matches
Artur,br BRA,"DF,MF",20.0,9.6,5,0,0,,,,,,,,,0,Matches
Alan Costa,br BRA,DF,24.0,9.2,1,0,0,,,,,,,,,0,Matches
Rafael Moura,br BRA,FW,31.0,10.0,3,0,0,,,,,,,,,0,Matches
Nilmar,br BRA,FW,30.0,6.3,1,0,0,,,,,,,,,0,Matches
Leonardo Morais,br BRA,DF,23.0,6.0,2,1,0,,,,,,,,,0,Matches
Jorge Henrique,br BRA,"DF,FW",32.0,4.4,2,0,0,,,,,,,,,0,Matches
Alan Ruschel,br BRA,"DF,MF",25.0,4.4,4,1,1,,,,,,,,,0,Matches
Taiberson,br BRA,FW,21.0,6.4,2,0,0,,,,,,,,,0,Matches
Alisson Farias,br BRA,"FW,MF",18.0,2.5,2,0,0,,,,,,,,,0,Matches
Silva,br BRA,MF,19.0,2.0,3,0,0,,,,,,,,,0,Matches
Eduardo Gabriel,br BRA,DF,18.0,1.8,0,0,0,,,,,,,,,0,Matches
Zé Mário,br BRA,MF,22.0,1.3,1,0,0,,,,,,,,,0,Matches
Lucas Marques,br BRA,MF,19.0,0.8,0,0,0,,,,,,,,,0,Matches
Cláudio Winck,br BRA,"DF,MF",20.0,0.7,0,0,0,,,,,,,,,0,Matches
Carlos Luque,ar ARG,"FW,MF",21.0,0.7,0,0,0,,,,,,,,,0,Matches
Matheus Bertotto,br BRA,MF,21.0,1.1,0,0,0,,,,,,,,,0,Matches
Alex Santana,br BRA,MF,19.0,0.3,0,0,0,,,,,,,,,0,Matches
Andrigo,br BRA,"FW,MF",19.0,0.2,1,0,0,,,,,,,,,0,Matches
Bruno Baio,br BRA,FW,19.0,0.1,0,0,0,,,,,,,,,0,Matches
Squad Total,,,25.7,38.0,107,6,3,,,,,,,,,2,
Opponent Total,,,26.4,38.0,100,7,4,,,,,,,,,0,
